DatetimeUTC;DatetimeLocal;Sunheight[°];OzoneP1[D.u.];R12_P1;R23_P1;kz_obl_P1;R23clean/R23_P1;CorrectP1;OzoneP2[D.u.];R12_P2;R23_P2;kz_obl_P2;R23clean/R23_P2;CorrectP2
20250416 09:12:56;20250416 12:12:56;39,6;365;0,2093;0,9712;1,0431;1,0525;1;367;0,3879;1,2129;1,0576;1,0663;1
20250416 09:27:57;20250416 12:27:57;40,0;358;0,1816;0,8405;1,2386;1,2169;1;361;0,3299;1,0496;1,2598;1,2324;1
20250416 09:42:57;20250416 12:42:57;40,2;360;0,1982;0,9027;1,1329;1,1334;1;359;0,3615;1,1224;1,156;1,1526;1
20250416 09:57:27;20250416 12:57:27;40,3;360;0,1947;0,8873;1,1566;1,1531;1;360;0,3544;1,1055;1,1779;1,1702;1
20250416 10:12:58;20250416 13:12:58;40,2;368;0,2028;0,9435;1,077;1,0844;1;371;0,3755;1,1765;1,0938;1,0995;1
20250416 10:27:59;20250416 13:27:59;40,0;357;0,1839;0,8462;1,2275;1,2086;1;353;0,3331;1,0487;1,2612;1,2334;1
20250416 10:42:59;20250416 13:42:59;39,6;350;0,1752;0,8072;1,3075;1,2662;1;355;0,315;1,0127;1,3232;1,2771;1
20250416 10:57:29;20250416 13:57:29;39,0;355;0,1846;0,8568;1,2058;1,1921;1;356;0,3365;1,0678;1,2306;1,2108;1
20250416 11:13:00;20250416 14:13:00;38,3;367;0,196;0,9445;1,0725;1,0802;1;374;0,3681;1,1813;1,0877;1,0941;1
20250416 11:28:01;20250416 14:28:01;37,5;362;0,1835;0,8901;1,1464;1,1447;1;364;0,3443;1,1114;1,168;1,1624;1
20250416 11:43:01;20250416 14:43:01;36,5;364;0,1894;0,9369;1,0784;1,0856;1;371;0,3598;1,1745;1,0933;1,0991;1
20250416 11:58:02;20250416 14:58:02;35,4;363;0,1883;0,9505;1,0594;1,068;1;370;0,3617;1,1928;1,0738;1,0814;1
20250416 12:13:02;20250416 15:13:02;34,2;363;0,1837;0,9528;1,0539;1,0629;1;372;0,358;1,2006;1,065;1,0733;1
20250416 12:28:02;20250416 15:28:02;33,0;361;0,1755;0,9373;1,0695;1,0775;1;370;0,3461;1,181;1,0828;1,0896;1
20250416 12:43:03;20250416 15:43:03;31,6;359;0,1673;0,9221;1,0849;1,0916;1;368;0,3346;1,1649;1,0975;1,1028;1
20250416 12:58:04;20250416 15:58:04;30,1;360;0,1595;0,9202;1,0826;1,0895;1;370;0,3261;1,1655;1,0941;1,0998;1
20250416 13:13:04;20250416 16:13:04;28,5;360;0,1536;0,9281;1,067;1,0752;1;367;0,3219;1,1756;1,0801;1,0872;1
20250416 13:28:04;20250416 16:28:04;26,9;357;0,1452;0,917;1,0746;1,0822;1;366;0,3102;1,1665;1,085;1,0916;1
20250416 13:43:05;20250416 16:43:05;25,2;357;0,1371;0,9162;1,0678;1,0759;1;364;0,3009;1,1668;1,0789;1,0861;1
20250416 13:58:06;20250416 16:58:06;23,5;354;0,1279;0,9063;1,071;1,0788;1;362;0,288;1,1584;1,0805;1,0876;1
20250416 14:13:06;20250416 17:13:06;21,7;353;0,12;0,9103;1,0538;1,0627;1;359;0,2798;1,1683;1,0627;1,0712;1
20250416 14:28:07;20250416 17:28:07;19,9;353;0,1094;0,9042;1,048;1,0571;1;357;0,2655;1,1642;1,0579;1,0666;1
20250416 14:43:08;20250416 17:43:08;18,1;350;0,0978;0,8853;1,0559;1,0648;1;355;0,2466;1,1451;1,0666;1,0748;1
20250416 14:58:08;20250416 17:58:08;16,3;351;0,0823;0,8412;1,0974;1,1027;1;357;0,218;1,0968;1,1064;1,1107;1
20250416 15:13:09;20250416 18:13:09;14,4;348;0,0731;0,8405;1,0757;1,0831;1;354;0,204;1,1042;1,0834;1,0902;1
20250416 15:28:13;20250416 18:28:13;12,5;344;0,064;0,8363;1,0563;1,065;1;351;0,1886;1,1105;1,0609;1,0695;1
20250416 15:43:46;20250416 18:43:46;10,6;345;0,0532;0,8214;1,0472;1,0564;1;356;0,1647;1,1045;1,0494;1,0585;1
20250416 15:58:47;20250416 18:58:47;8,7;343;0,0449;0,798;1,0476;1,0568;1;355;0,1433;1,0878;1,048;1,0571;1
20250416 16:13:47;20250416 19:13:47;6,8;342;0,037;0,7528;1,0787;1,0859;1;358;0,118;1,0468;1,0725;1,0802;1
20250416 16:28:53;20250416 19:28:53;5,0;330;0,0359;0,7495;1,0452;1,0545;1;351;0,1067;1,065;1,0359;1,0454;1
20250416 16:43:58;20250416 19:43:58;3,2;321;0,0357;0,7255;1,0386;1,048;1;351;0,0942;1,0617;1,0243;1,0339;1
