DatetimeUTC;DatetimeLocal;Sunheight[°];OzoneP1[D.u.];R12_P1;R23_P1;kz_obl_P1;R23clean/R23_P1;CorrectP1;OzoneP2[D.u.];R12_P2;R23_P2;kz_obl_P2;R23clean/R23_P2;CorrectP2
20250419 14:34:52;20250419 17:34:52;19,9;319;0,1149;0,8358;1,1451;1,1436;1;321;0,2617;1,067;1,1698;1,1638;1
20250419 14:49:53;20250419 17:49:53;18,1;319;0,1056;0,8424;1,1158;1,1189;1;321;0,252;1,08;1,1401;1,1395;1
20250419 15:04:53;20250419 18:04:53;16,2;326;0,0914;0,8339;1,1081;1,1121;1;328;0,2316;1,0765;1,1306;1,1314;1
20250419 15:20:24;20250419 18:20:24;14,3;330;0,0809;0,8515;1,0595;1,0681;1;329;0,2196;1,1024;1,0847;1,0913;1
20250419 15:34:54;20250419 18:34:54;12,5;333;0,0668;0,8197;1,0789;1,0861;1;332;0,1934;1,0737;1,1009;1,1059;1
20250419 15:49:55;20250419 18:49:55;10,6;337;0,0522;0,766;1,1329;1,1334;1;336;0,1617;1,0182;1,1511;1,1486;1
20250419 16:04:59;20250419 19:04:59;8,7;335;0,0433;0,7375;1,1458;1,1442;1;335;0,1392;0,99;1,1677;1,162;1
20250419 16:20:33;20250419 19:20:33;6,8;336;0,0407;0,8026;1,0089;1,0182;1;342;0,1324;1,0995;1,0188;1,0283;1
20250419 16:35:40;20250419 19:35:40;5,0;339;0,0367;0,7941;0,9872;0,9952;1;342;0,1152;1,1135;0,9914;0,9997;1
20250419 16:50:43;20250419 19:50:43;3,2;360;0,0336;0,7468;1,0092;1,0185;1;354;0,095;1,0801;1,0072;1,0164;1
