DatetimeUTC;DatetimeLocal;Sunheight[°];OzoneP1[D.u.];R12_P1;R23_P1;kz_obl_P1;R23clean/R23_P1;CorrectP1;OzoneP2[D.u.];R12_P2;R23_P2;kz_obl_P2;R23clean/R23_P2;CorrectP2
20250509 06:59:07;20250509 09:59:07;37,2;428;0,1798;1,0161;0,9938;1,0023;1;408;0,3726;1,2738;1,0048;1,0139;1
20250509 07:14:08;20250509 10:14:08;38,7;428;0,1863;1,0175;0,9948;1,0033;1;408;0,3799;1,2748;1,0049;1,014;1
20250509 07:29:09;20250509 10:29:09;40,2;428;0,1925;1,0195;0,9949;1,0035;1;408;0,3866;1,2752;1,0053;1,0145;1
20250509 07:44:09;20250509 10:44:09;41,5;428;0,198;1,0212;0,995;1,0036;1;406;0,3927;1,2753;1,0057;1,0149;1
20250509 07:59:10;20250509 10:59:10;42,7;428;0,2031;1,0241;0,9937;1,0022;1;404;0,3991;1,2761;1,0055;1,0147;1
20250509 08:14:10;20250509 11:14:10;43,8;428;0,2069;1,022;0,9969;1,0056;1;404;0,402;1,2707;1,01;1,0193;1
20250509 08:29:11;20250509 11:29:11;44,8;427;0,2105;1,022;0,998;1,0067;1;404;0,4052;1,271;1,0101;1,0194;1
20250509 08:44:11;20250509 11:44:11;45,6;427;0,2141;1,0273;0,9939;1,0024;1;404;0,41;1,2767;1,0059;1,015;1
20250509 08:59:12;20250509 11:59:12;46,3;427;0,2151;1,0207;1,0007;1,0096;1;402;0,41;1,2659;1,0144;1,0238;1
20250509 09:14:12;20250509 12:14:12;46,9;426;0,2183;1,0266;0,9956;1,0042;1;404;0,4137;1,2754;1,0071;1,0163;1
20250509 09:28:42;20250509 12:28:42;47,2;417;0,212;0,9707;1,0535;1,0624;1;397;0,3936;1,2009;1,0716;1,0794;1
20250509 09:44:13;20250509 12:44:13;47,4;426;0,2199;1,0244;0,9982;1,007;1;403;0,4148;1,272;1,0098;1,0191;1
20250509 10:00:16;20250509 13:00:16;47,4;426;0,2193;1,0204;1,002;1,011;1;405;0,4128;1,2684;1,0126;1,022;1
20250509 10:14:15;20250509 13:14:15;47,3;427;0,2192;1,0246;0,9979;1,0067;1;404;0,4139;1,2724;1,0095;1,0188;1
20250509 10:29:15;20250509 13:29:15;47,0;428;0,2189;1,0302;0,9925;1,0009;1;404;0,415;1,2791;1,0042;1,0133;1
20250509 10:44:16;20250509 13:44:16;46,5;425;0,2161;1,0171;1,0043;1,0133;1;403;0,4091;1,2629;1,0168;1,0263;1
20250509 10:59:16;20250509 13:59:16;45,8;426;0,2139;1,0213;0,9996;1,0085;1;409;0,4068;1,2739;1,008;1,0173;1
20250509 11:14:17;20250509 14:14:17;45,0;427;0,2105;1,0177;1,0023;1,0113;1;408;0,403;1,2683;1,0122;1,0216;1
20250509 11:29:17;20250509 14:29:17;44,1;426;0,2073;1,0165;1,0024;1,0114;1;409;0,3996;1,27;1,0107;1,02;1
20250509 11:44:17;20250509 14:44:17;43,0;426;0,2026;1,0115;1,0059;1,0151;1;408;0,3939;1,2636;1,0154;1,0248;1
20250509 11:58:47;20250509 14:58:47;41,9;416;0,1912;0,9538;1,0668;1,075;1;406;0,3681;1,1941;1,0767;1,0841;1
20250509 12:13:48;20250509 15:13:48;40,6;417;0,1852;0,9484;1,0715;1,0793;1;406;0,3613;1,1879;1,0823;1,0892;1
20250509 12:28:48;20250509 15:28:48;39,2;416;0,1797;0,9451;1,0732;1,0809;1;405;0,3558;1,1848;1,0846;1,0913;1
20250509 12:43:49;20250509 15:43:49;37,7;403;0,1589;0,8532;1,209;1,1945;1;395;0,313;1,0685;1,2282;1,2091;1
20250509 12:59:50;20250509 15:59:50;36,0;423;0,1733;0,9948;1,0121;1,0215;1;413;0,359;1,2564;1,0176;1,0271;1
20250509 13:14:20;20250509 16:14:20;34,4;419;0,158;0,9375;1,0729;1,0806;1;407;0,3318;1,178;1,0876;1,094;1
20250509 13:29:51;20250509 16:29:51;32,7;419;0,15;0,9351;1,0715;1,0793;1;408;0,3225;1,1781;1,0853;1,0919;1
20250509 13:44:21;20250509 16:44:21;31,0;421;0,1502;0,9912;1,0048;1,0139;1;409;0,3338;1,2543;1,0139;1,0233;1
20250509 13:59:21;20250509 16:59:21;29,2;421;0,1405;0,9857;1,0053;1,0144;1;410;0,3217;1,2506;1,0139;1,0233;1
20250509 14:15:22;20250509 17:15:22;27,2;419;0,1297;0,9728;1,0119;1,0213;1;410;0,3066;1,2394;1,0188;1,0283;1
20250509 14:29:21;20250509 17:29:21;25,5;417;0,1197;0,9607;1,0178;1,0273;1;412;0,2909;1,2294;1,0221;1,0316;1
20250509 14:44:22;20250509 17:44:22;23,7;416;0,1089;0,9476;1,023;1,0326;1;413;0,2747;1,2194;1,0241;1,0337;1
20250509 14:59:54;20250509 17:59:54;21,7;417;0,0871;0,8478;1,1419;1,141;1;412;0,2295;1,0889;1,1518;1,1491;1
20250509 15:14:25;20250509 18:14:25;19,9;415;0,0838;0,8888;1,0671;1,0753;1;414;0,2304;1,1553;1,0665;1,0747;1
20250509 15:29:25;20250509 18:29:25;18,0;415;0,077;0,9111;1,0245;1,0341;1;412;0,2227;1,1936;1,0212;1,0308;1
20250509 15:44:25;20250509 18:44:25;16,2;414;0,0668;0,892;1,0295;1,0391;1;411;0,2032;1,1795;1,0227;1,0323;1
20250509 15:59:26;20250509 18:59:26;14,3;414;0,0569;0,8718;1,0339;1,0435;1;410;0,183;1,1638;1,0243;1,0339;1
20250509 16:14:30;20250509 19:14:30;12,5;415;0,048;0,8499;1,038;1,0475;1;408;0,163;1,1474;1,0252;1,0348;1
20250509 16:29:31;20250509 19:29:31;10,7;417;0,0402;0,8257;1,043;1,0523;1;407;0,143;1,1304;1,0255;1,0351;1
20250509 16:44:31;20250509 19:44:31;8,9;420;0,0338;0,8024;1,0449;1,0542;1;406;0,1244;1,1124;1,0259;1,0355;1
20250509 17:00:05;20250509 20:00:05;7,1;421;0,0295;0,7741;1,0512;1,0602;1;415;0,1039;1,0942;1,026;1,0356;1
20250509 17:15:10;20250509 20:15:10;5,4;435;0,0269;0,7458;1,0586;1,0672;1;415;0,0893;1,0769;1,0273;1,0369;1
20250509 17:30:16;20250509 20:30:16;3,7;461;0,0261;0,7149;1,0687;1,0767;1;418;0,0781;1,0616;1,0287;1,0383;1
