DatetimeUTC;DatetimeLocal;Sunheight[°];OzoneP1[D.u.];R12_P1;R23_P1;kz_obl_P1;R23clean/R23_P1;CorrectP1;OzoneP2[D.u.];R12_P2;R23_P2;kz_obl_P2;R23clean/R23_P2;CorrectP2
20250506 10:06:07;20250506 13:06:07;46,6;441;0,1795;0,8899;1,1629;1,1582;1;425;0,3416;1,1064;1,1794;1,1714;1
20250506 10:20:37;20250506 13:20:37;46,4;448;0,1732;0,8794;1,18;1,1719;1;430;0,3358;1,0992;1,1891;1,1791;1
20250506 10:35:38;20250506 13:35:38;46,0;435;0,1791;0,8835;1,1726;1,166;1;421;0,3398;1,1014;1,186;1,1766;1
20250506 10:51:09;20250506 13:51:09;45,4;449;0,1863;0,9499;1,0764;1,0838;1;433;0,3621;1,1845;1,0876;1,094;1
20250506 11:05:38;20250506 14:05:38;44,7;433;0,1717;0,8629;1,2062;1,1923;1;419;0,328;1,078;1,2187;1,2019;1
20250506 11:20:39;20250506 14:20:39;43,9;433;0,1695;0,8643;1,2021;1,1892;1;419;0,3269;1,0808;1,2141;1,1984;1
20250506 11:36:41;20250506 14:36:41;42,8;452;0,1844;0,9889;1,0285;1,0381;1;435;0,3693;1,2375;1,0369;1,0464;1
20250506 11:50:39;20250506 14:50:39;41,8;441;0,1648;0,8856;1,1622;1,1577;1;430;0,3257;1,11;1,1728;1,1662;1
20250506 12:05:39;20250506 15:05:39;40,5;447;0,1687;0,9348;1,0887;1,095;1;434;0,3409;1,1733;1,0974;1,1027;1
20250506 12:20:40;20250506 15:20:40;39,2;438;0,1506;0,8547;1,2099;1,1952;1;435;0,303;1,0793;1,2135;1,198;1
20250506 12:36:10;20250506 15:36:10;37,7;445;0,1464;0,8699;1,1798;1,1717;1;430;0,3049;1,0936;1,1921;1,1814;1
20250506 12:51:42;20250506 15:51:42;36,1;449;0,1425;0,8868;1,1482;1,1462;1;440;0,3025;1,1207;1,1548;1,1516;1
20250506 13:06:12;20250506 16:06:12;34,6;442;0,1339;0,8581;1,1917;1,1812;1;435;0,2877;1,0877;1,1967;1,185;1
20250506 13:21:13;20250506 16:21:13;32,9;444;0,1262;0,8529;1,1954;1,184;1;437;0,2776;1,0832;1,2006;1,188;1
20250506 13:36:50;20250506 16:36:50;31,2;450;0,1211;0,8759;1,1504;1,148;1;437;0,2786;1,1135;1,1566;1,1531;1
20250506 13:51:14;20250506 16:51:14;29,5;441;0,1173;0,8764;1,143;1,1419;1;433;0,2724;1,1138;1,1524;1,1497;1
20250506 14:06:14;20250506 17:06:14;27,7;440;0,1076;0,8598;1,1618;1,1573;1;432;0,2584;1,0997;1,1654;1,1602;1
20250506 14:21:14;20250506 17:21:14;25,9;438;0,0976;0,8416;1,1829;1,1742;1;434;0,242;1,0817;1,1823;1,1737;1
20250506 14:36:15;20250506 17:36:15;24,0;439;0,0899;0,8456;1,164;1,1591;1;434;0,2327;1,0902;1,1621;1,1576;1
20250506 14:51:15;20250506 17:51:15;22,1;436;0,0792;0,8174;1,1983;1,1863;1;432;0,2138;1,0592;1,1946;1,1834;1
20250506 15:06:16;20250506 18:06:16;20,3;435;0,0712;0,811;1,1919;1,1813;1;431;0,201;1,0574;1,1853;1,1761;1
20250506 15:21:17;20250506 18:21:17;18,4;429;0,0604;0,7659;1,2614;1,2336;1;426;0,1782;1,0062;1,2495;1,2249;1
20250506 15:36:18;20250506 18:36:18;16,5;432;0,057;0,8123;1,1464;1,1447;1;430;0,1763;1,0738;1,1361;1,1361;1
20250506 15:51:50;20250506 18:51:50;14,6;440;0,0466;0,7877;1,1628;1,1581;1;433;0,1546;1,0505;1,1497;1,1474;1
20250506 16:06:19;20250506 19:06:19;12,8;435;0,0409;0,7736;1,1595;1,1554;1;429;0,1411;1,0463;1,1379;1,1376;1
20250506 16:21:25;20250506 19:21:25;11,0;449;0,0341;0,7818;1,1126;1,1161;1;435;0,1269;1,0727;1,0871;1,0936;1
20250506 16:37:02;20250506 19:37:02;9,1;458;0,0284;0,771;1,0951;1,1007;1;438;0,1105;1,0765;1,0637;1,072;1
20250506 16:52:03;20250506 19:52:03;7,3;477;0,0224;0,7355;1,1179;1,1206;1;450;0,0904;1,0464;1,078;1,0853;1
20250506 17:07:05;20250506 20:07:05;5,6;494;0,021;0,7117;1,1207;1,1231;1;458;0,0774;1,0374;1,0704;1,0783;1
20250506 17:21:34;20250506 20:21:34;3,9;531;0,0212;0,6967;1,1069;1,1111;1;454;0,072;1,0358;1,0575;1,0663;1
