DatetimeUTC;DatetimeLocal;Sunheight[°];OzoneP1[D.u.];R12_P1;R23_P1;kz_obl_P1;R23clean/R23_P1;CorrectP1;OzoneP2[D.u.];R12_P2;R23_P2;kz_obl_P2;R23clean/R23_P2;CorrectP2
20250507 06:18:13;20250507 09:18:13;32,2;436;0,1297;0,8707;1,1626;1,158;1;421;0,2882;1,0986;1,1781;1,1704;1
20250507 06:33:13;20250507 09:33:13;33,9;401;0,1419;0,8346;1,233;1,2127;1;414;0,2865;1,0615;1,2341;1,2135;1
20250507 06:48:14;20250507 09:48:14;35,6;401;0,1479;0,8363;1,2349;1,2141;1;413;0,293;1,0598;1,2391;1,2172;1
20250507 07:03:45;20250507 10:03:45;37,2;397;0,1535;0,8285;1,2553;1,2291;1;418;0,295;1,0555;1,2479;1,2237;1
20250507 07:18:15;20250507 10:18:15;38,6;408;0,1587;0,8465;1,2238;1,2058;1;418;0,3061;1,0708;1,2257;1,2072;1
20250507 07:33:16;20250507 10:33:16;40,0;443;0,1581;0,8845;1,1606;1,1563;1;427;0,32;1,1076;1,175;1,1679;1
20250507 07:48:47;20250507 10:48:47;41,4;438;0,1587;0,8585;1,2077;1,1935;1;422;0,3145;1,0727;1,2248;1,2065;1
20250507 08:03:17;20250507 11:03:17;42,5;441;0,1727;0,9114;1,1241;1,126;1;425;0,3407;1,1373;1,139;1,1385;1
20250507 08:18:48;20250507 11:18:48;43,6;436;0,1667;0,8605;1,2085;1,1941;1;420;0,3227;1,0733;1,2251;1,2068;1
20250507 08:33:18;20250507 11:33:18;44,5;434;0,1701;0,861;1,2091;1,1946;1;419;0,3264;1,0755;1,2221;1,2045;1
20250507 08:48:49;20250507 11:48:49;45,3;436;0,1726;0,8667;1,2002;1,1877;1;419;0,3297;1,0781;1,2187;1,2019;1
20250507 09:03:50;20250507 12:03:50;46,0;435;0,1744;0,8665;1,2017;1,1889;1;422;0,3313;1,0811;1,2145;1,1987;1
20250507 09:18:20;20250507 12:18:20;46,4;432;0,1771;0,8659;1,2034;1,1902;1;411;0,3346;1,0725;1,2274;1,2085;1
20250507 09:33:51;20250507 12:33:51;46,8;437;0,1777;0,8735;1,1905;1,1802;1;422;0,3364;1,0881;1,2047;1,1912;1
20250507 09:48:21;20250507 12:48:21;46,9;436;0,1783;0,8731;1,1914;1,1808;1;419;0,3375;1,086;1,2077;1,1935;1
20250507 10:03:21;20250507 13:03:21;46,9;434;0,1779;0,8673;1,2015;1,1887;1;420;0,335;1,081;1,215;1,1991;1
20250507 10:18:22;20250507 13:18:22;46,7;435;0,177;0,8684;1,1993;1,1871;1;419;0,3351;1,081;1,2149;1,199;1
20250507 10:33:53;20250507 13:33:53;46,3;442;0,1741;0,8731;1,1905;1,1802;1;427;0,3327;1,0883;1,2043;1,1909;1
20250507 10:48:23;20250507 13:48:23;45,8;441;0,172;0,8676;1,1993;1,187;1;423;0,3311;1,0832;1,2114;1,1964;1
20250507 11:03:23;20250507 14:03:23;45,1;451;0,1676;0,8758;1,1842;1,1752;1;433;0,3294;1,0969;1,1919;1,1813;1
20250507 11:18:54;20250507 14:18:54;44,2;455;0,1653;0,8822;1,172;1,1655;1;441;0,3272;1,107;1,1779;1,1702;1
20250507 11:33:55;20250507 14:33:55;43,3;450;0,1642;0,8816;1,1713;1,165;1;435;0,326;1,1052;1,1798;1,1718;1
20250507 11:48:56;20250507 14:48:56;42,2;452;0,1596;0,8786;1,1744;1,1674;1;440;0,3201;1,105;1,1797;1,1717;1
20250507 12:04:27;20250507 15:04:27;40,9;460;0,1536;0,884;1,1632;1,1584;1;445;0,316;1,1137;1,1675;1,1619;1
20250507 12:18:25;20250507 15:18:25;39,7;464;0,1452;0,8708;1,1826;1,1739;1;445;0,3064;1,099;1,1862;1,1768;1
20250507 12:33:57;20250507 15:33:57;38,2;459;0,1398;0,8586;1,2005;1,188;1;448;0,2947;1,0871;1,2016;1,1888;1
20250507 12:48:57;20250507 15:48:57;36,7;460;0,1363;0,8673;1,1815;1,1731;1;449;0,2935;1,1022;1,1794;1,1714;1
20250507 13:03:58;20250507 16:03:58;35,1;458;0,1317;0,8696;1,1732;1,1665;1;445;0,2898;1,1054;1,1733;1,1665;1
20250507 13:19:29;20250507 16:19:29;33,4;464;0,1224;0,8661;1,174;1,1671;1;453;0,2774;1,1046;1,172;1,1656;1
20250507 13:33:59;20250507 16:33:59;31,7;455;0,12;0,8671;1,1668;1,1613;1;443;0,2749;1,1051;1,1685;1,1627;1
20250507 13:48:28;20250507 16:48:28;30,0;460;0,1094;0,8563;1,1785;1,1707;1;438;0,2661;1,0943;1,1793;1,1713;1
20250507 14:03:59;20250507 17:03:59;28,2;447;0,1062;0,8547;1,1728;1,1662;1;439;0,2558;1,0948;1,1734;1,1666;1
20250507 14:19:00;20250507 17:19:00;26,4;444;0,0999;0,8555;1,162;1,1574;1;436;0,2481;1,0989;1,1616;1,1571;1
20250507 14:34:00;20250507 17:34:00;24,5;442;0,0908;0,8423;1,1731;1,1664;1;437;0,2336;1,0879;1,1676;1,162;1
20250507 14:49:01;20250507 17:49:01;22,7;440;0,0833;0,8433;1,1578;1,154;1;435;0,2236;1,0912;1,1539;1,1508;1
20250507 15:04:02;20250507 18:04:02;20,8;441;0,0731;0,8239;1,1736;1,1668;1;436;0,2061;1,0754;1,1639;1,159;1
20250507 15:19:39;20250507 18:19:39;18,8;445;0,0644;0,8307;1,1422;1,1412;1;441;0,1928;1,0926;1,1294;1,1305;1
20250507 15:34:07;20250507 18:34:07;17,0;445;0,0562;0,8164;1,1457;1,1441;1;436;0,1786;1,0801;1,1321;1,1327;1
20250507 15:49:08;20250507 18:49:08;15,2;439;0,0489;0,7922;1,1632;1,1584;1;429;0,1626;1,0569;1,1465;1,1448;1
20250507 16:04:09;20250507 19:04:09;13,3;447;0,0409;0,7825;1,1517;1,1491;1;430;0,1457;1,0531;1,1341;1,1344;1
20250507 16:19:42;20250507 19:19:42;11,4;459;0,0342;0,7899;1,1071;1,1113;1;443;0,1285;1,0831;1,0798;1,087;1
20250507 16:34:46;20250507 19:34:46;9,6;460;0,0295;0,7804;1,0896;1,0958;1;444;0,1135;1,0859;1,0589;1,0675;1
20250507 16:49:49;20250507 19:49:49;7,8;466;0,025;0,7587;1,0893;1,0955;1;448;0,0975;1,0752;1,052;1,061;1
20250507 17:04:53;20250507 20:04:53;6,1;473;0,0228;0,7255;1,1073;1,1115;1;447;0,0833;1,0476;1,0638;1,0722;1
20250507 17:20:04;20250507 20:20:04;4,4;517;0,0213;0,701;1,1097;1,1136;1;463;0,0714;1,0386;1,058;1,0667;1
20250507 17:35:18;20250507 20:35:18;2,7;523;0,0214;0,6709;1,1173;1,1201;1;480;0,0633;1,0274;1,0555;1,0644;1
