DatetimeUTC;DatetimeLocal;Sunheight[°];OzoneP1[D.u.];R12_P1;R23_P1;kz_obl_P1;R23clean/R23_P1;CorrectP1;OzoneP2[D.u.];R12_P2;R23_P2;kz_obl_P2;R23clean/R23_P2;CorrectP2
20230829 07:26:50;20230829 10:26:50;32,2;4268;0,2168;0,337;-7,8596;3,2819;0;1833;0,3106;0,4049;-3,0568;2,8149;0
20230829 07:37:05;20230829 10:37:05;33,1;1150;0,2639;0,5365;-0,0411;2,0641;0;500;0,367;0,6034;0,8139;1,8897;1
20230829 07:47:03;20230829 10:47:03;33,9;2356;0,2561;0,4257;-2,6341;2,6044;0;1002;0,3454;0,4921;-0,5037;2,3179;0
20230829 07:57:06;20230829 10:57:06;34,7;2890;0,2505;0,3968;-3,8909;2,7962;0;1227;0,3376;0,4625;-1,1538;2,4669;0
20230829 08:07:03;20230829 11:07:03;35,5;961;0,2668;0,5744;0,3771;1,9333;0;428;0,3696;0,6442;1,0337;1,7716;1
20230829 08:17:06;20230829 11:17:06;36,1;1149;0,2758;0,5406;-0,0108;2,0555;0;497;0,3717;0,6113;0,8602;1,8674;1
20230829 08:34:56;20230829 11:34:56;37,2;700;0,2279;0,7132;1,1198;1,5597;0;301;0,3799;0,7471;1,291;1,5282;1
20230829 08:44:56;20230829 11:44:56;37,7;730;0,2307;0,6863;1,0429;1,6216;0;319;0,3829;0,721;1,2556;1,5837;1
20230829 08:54:56;20230829 11:54:56;38,2;727;0,2317;0,6894;1,0521;1,6149;0;318;0,3843;0,7235;1,2597;1,5782;1
20230829 09:04:53;20230829 12:04:53;38,6;1931;0,2019;0,44;-2,2012;2,5312;0;1030;0,3356;0,4882;-0,5909;2,3392;0
20230829 09:14:57;20230829 12:14:57;38,9;675;0,2374;0,7359;1,1651;1,5137;0;282;0,3922;0,7657;1,3069;1,4914;1
20230829 09:24:54;20230829 12:24:54;39,2;831;0,2264;0,6376;0,83;1,7474;0;400;0,3777;0,6739;1,1439;1,6944;1
20230829 10:45:26;20230829 13:45:26;38,8;2643;0,1104;0,3409;-7,7283;3,2678;0;1317;0,1411;0,3972;-3,4383;2,8748;0
20230829 10:50:25;20230829 13:50:25;38,6;1282;-0,0952;0,6253;0,7605;1,7809;0;974;-0,142;0,638;1,0037;1,7899;0
20230829 10:56:25;20230829 13:56:25;38,4;1138;0,0121;0,6265;0,7685;1,7772;0;660;0,1967;0,6118;0,8623;1,8664;0
20230829 10:58:33;20230829 13:58:33;38,3;1260;-0,0832;1,2865;0,7271;0,8655;0;835;0,0038;0,4547;-1,3664;2,5113;0
20230829 10:59:49;20230829 13:59:49;38,3;6591;0,8905;-14,5303;-3,493;-0,0766;0;230597;13,5;-0,7879;-16,9061;-1,4493;0
20230829 11:01:26;20230829 14:01:26;38,2;-775808;-6,619;0,134;-115,2581;8,3101;0;752;0,0925;1,2073;0,8361;0,9458;0
20230829 11:10:30;20230829 14:10:30;37,8;6007;-2,2306;0,8638;1,2408;1,2884;0;2498;-1,2691;0,8664;1,3009;1,3179;0
20230829 11:13:17;20230829 14:13:17;37,7;1439;0,1382;0,4758;-1,1862;2,3391;0;911;0,2722;0,5041;-0,2976;2,2652;0
20230829 11:15:06;20230829 14:15:06;37,6;1112;0,1417;0,5548;0,1557;2,0057;0;663;0,2792;0,5745;0,5846;1,9876;0
20230829 11:19:53;20230829 14:19:53;37,3;934;0,1522;0,6325;0,807;1,7588;0;515;0,2981;0,6446;1,0342;1,7713;1
20230829 11:28:04;20230829 14:28:04;36,8;1066;0,1514;0,5681;0,3057;1,9575;0;624;0,2875;0,5873;0,6919;1,944;0
20230829 11:37:53;20230829 14:37:53;36,2;1347;0,1422;0,4926;-0,8032;2,2563;0;826;0,2757;0,5228;-0,002;2,1834;0
20230829 11:48:11;20230829 14:48:11;35,5;1364;0,1521;0,4914;-0,8203;2,2601;0;811;0,2813;0,526;0,0438;2,1699;0
20230829 11:57:24;20230829 14:57:24;34,9;2507;0,1913;0,395;-3,9834;2,8094;0;1094;0,2943;0,4738;-0,8881;2,4087;0
20230829 12:07:25;20230829 15:07:25;34,1;1211;0,1762;0,5234;-0,2396;2,1187;0;655;0,3479;0,5597;0,4498;2,038;0
20230829 12:13:04;20230829 15:13:04;33,6;910;0,2045;0,599;0,5997;1,8503;0;442;0,3477;0,6419;1,0253;1,7769;1
20230829 12:18:03;20230829 15:18:03;33,2;870;0,2035;0,6127;0,7007;1,8079;0;414;0,3461;0,6596;1,098;1,7289;1
20230829 12:28:01;20230829 15:28:01;32,4;1931;0,1774;0,4294;-2,4652;2,5763;0;1032;0,3064;0,4836;-0,6638;2,3567;0
20230829 12:32:52;20230829 15:32:52;31,9;690;0,1942;0,9181;1,2068;1,2043;0;375;0,3313;0,951;1,2187;1,1982;1
20230829 12:38:14;20230829 15:38:14;31,4;897;0,119;0,672;1,0105;1,644;0;466;0,2412;0,822;1,3192;1,3857;1
20230829 12:49:15;20230829 15:49:15;30,4;774;0,1453;0,8194;1,2445;1,3461;0;423;0,2918;0,9659;1,1987;1,1782;1
